Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
HONORABLE	JOHNSON	EDDIE BERNICE		A	TX30	2011	3/29/2012	8204870
HONORABLE	JOHNSON	HENRY C. "HANK"	JR.	O	GA04	2011	5/16/2011	8202601
HONORABLE	JORDAN	JIM		O	OH04	2011	5/10/2011	8202606
HONORABLE	KAGEN	STEVE		T	WI08	2011	2/9/2011	8200225
HONORABLE	KILDEE	DALE E.		O	MI05	2011	5/13/2011	8202609
HONORABLE	KLEIN	RONALD J.		T	FL22	2011	5/11/2011	8200680
HONORABLE	LABRADOR	RAUL R.		O	ID01	2011	5/23/2011	8202617
HONORABLE	LEE	CHRISTOPHER JOHN		T	NY26	2011	5/13/2011	9100184
HONORABLE	LIPINSKI	DANIEL		A	IL03	2011	5/16/2011	8202928
HONORABLE	LOBIONDO	FRANK A.		A	NJ02	2011	7/14/2011	8203346
HONORABLE	LUMMIS	CYNTHIA M.		O	WY00	2011	5/12/2011	8202637
HONORABLE	LYNCH	STEPHEN F.		O	MA09	2011	5/16/2011	8202639
HONORABLE	MAFFEI	DANIEL B.		T	NY25	2011	12/21/2010	8200070
HONORABLE	MALONEY	CAROLYN B.		O	NY14	2011	5/13/2011	8202642
	MAYER	ERIC C.		D	MO03	2011	9/27/2012	8209025
HONORABLE	MYRICK	SUE WILKINS		A	NC09	2011	4/27/2012	8206222
HONORABLE	NADLER	JERROLD		O	NY08	2011	5/3/2011	8202672
	NORRIS	PHILLIP DWIGHT		D	AL07	2011	1/25/2012	8207638
HONORABLE	NORTON	ELEANOR HOLMES		O	DC00	2011	5/9/2011	8202676
HONORABLE	PALAZZO	STEVEN M.		O	MS04	2011	5/18/2011	8202682
HONORABLE	PAULSEN	ERIK		O	MN03	2011	5/12/2011	8202688
HONORABLE	PAYNE	DONALD M.		O	NJ10	2011	5/13/2011	8202689
HONORABLE	PETERS	GARY C.		A	MI09	2011	7/8/2011	8203266
HONORABLE	PETERSON	COLLIN C.		O	MN07	2011	5/11/2011	8202815
HONORABLE	PIERLUISI	PEDRO R.		O	PR00	2011	5/16/2011	8202696
HONORABLE	POMEROY	EARL		T	ND00	2011	2/7/2011	8200217
	POWELL	MARK EDWARD		W	CA50	2011	2/1/2012	8207741
HONORABLE	REICHERT	DAVID G.		O	WA08	2011	5/16/2011	8202706
HONORABLE	RENACCI	JAMES B.		O	OH16	2011	5/12/2011	8202707
HONORABLE	RICHARDSON	LAURA		A	CA37	2011	9/9/2011	8203894
HONORABLE	RICHARDSON	LAURA		A	CA37	2011	8/19/2011	8203776
HONORABLE	ROBY	MARTHA		A	AL02	2011	1/24/2012	8204546
HONORABLE	ROONEY	THOMAS J.		A	FL16	2011	9/19/2011	8203984
HONORABLE	ROSS	DENNIS A.		O	FL12	2011	5/13/2011	8202722
HONORABLE	ROTHMAN	STEVEN R.		O	NJ09	2011	5/11/2011	8202724
HONORABLE	RYAN	PAUL		O	WI01	2011	5/16/2011	8202728
HONORABLE	SCHAKOWSKY	JANICE D.		O	IL09	2011	5/13/2011	8202735
HONORABLE	SCHILLING	ROBERT T.		A	IL17	2011	6/3/2011	8202738
HONORABLE	SCHOCK	AARON		A	IL18	2011	6/3/2011	8202740
	SEGERS	JOYCE B.		O	OR02	2011	4/27/2012	8208981
HONORABLE	SESSIONS	PETE		O	TX32	2011	5/16/2011	8202749
HONORABLE	LIPINSKI	DANIEL		O	IL03	2011	5/16/2011	8202927
HONORABLE	LOEBSACK	DAVID		O	IA02	2011	5/13/2011	8202631
HONORABLE	LUNGREN	DANIEL E.		A	CA03	2011	9/16/2011	8203983
HONORABLE	MACK	CONNIE		O	FL14	2011	5/13/2011	8202641
HONORABLE	MCCARTHY	CAROLYN		O	NY04	2011	5/13/2011	8202647
HONORABLE	MCDERMOTT	JIM		O	WA07	2011	5/11/2011	8202652
HONORABLE	MCKEON	HOWARD P. "BUCK"		O	CA25	2011	5/5/2011	8202656
HONORABLE	MEEHAN	PATRICK		O	PA07	2011	5/16/2011	8202658
HONORABLE	MILLER	JEFF		O	FL01	2011	5/13/2011	8202662
HONORABLE	MITCHELL	HARRY E.		T	AZ05	2011	3/9/2011	8200331
HONORABLE	MOORE	DENNIS		T	KS03	2011	3/2/2011	8200333
HONORABLE	MOORE	GWEN		O	WI04	2011	5/12/2011	8202665
HONORABLE	MURPHY	PATRICK J.		T	PA08	2011	3/2/2011	8200334
	NAFARRETE	BRIAN ALBERT		D	GA12	2011	1/10/2012	8207636
HONORABLE	OBEY	DAVID R.		T	WI07	2011	2/3/2011	8200191
HONORABLE	PETERS	GARY C.		O	MI09	2011	5/13/2011	8202693
HONORABLE	PINGREE	CHELLIE		O	ME01	2011	5/13/2011	8202697
HONORABLE	POLIS	JARED		O	CO02	2011	8/5/2011	8203586
HONORABLE	POMPEO	MIKE		A	KS04	2011	7/8/2011	8203268
HONORABLE	POSEY	BILL		O	FL15	2011	5/4/2011	8202701
HONORABLE	PRICE	TOM		O	GA06	2011	8/1/2011	8203522
HONORABLE	QUAYLE	BENJAMIN		O	AZ03	2011	8/12/2011	8203666
HONORABLE	REICHERT	DAVID G.		A	WA08	2011	6/13/2011	8202994
HONORABLE	RIBBLE	REID J.		O	WI08	2011	7/12/2011	8203301
HONORABLE	RIGELL	E. SCOTT		A	VA02	2011	7/6/2011	8203269
HONORABLE	RIGELL	E. SCOTT		O	VA02	2011	5/13/2011	8202711
	ROBINSON	DAVID KEITH		D	TX33	2011	1/19/2012	8207640
HONORABLE	ROGERS	HAROLD		O	KY05	2011	6/15/2011	8203049
HONORABLE	ROS-LEHTINEN	ILEANA		O	FL18	2011	5/13/2011	8202721
	ROSA	DAVID L.		O	TX20	2011	5/4/2012	8208139
HONORABLE	RUNYAN	JON		A	NJ03	2011	9/26/2011	8204019
HONORABLE	RUSH	BOBBY L.		O	IL01	2011	6/24/2011	8203173
HONORABLE	RYAN	PAUL		A	WI01	2011	6/6/2012	8206195
HONORABLE	SCHMIDT	JEAN		A	OH02	2011	1/3/2012	8204496
HONORABLE	SEWELL	TERRI A.		O	AL07	2011	5/16/2011	8202750
HONORABLE	SHUSTER	BILL		A	PA09	2011	10/25/2011	8204173
	SIMPSON	STEPHEN K.		O	GA10	2011	1/31/2012	8207904
	STEWART	CHRIS		A	UT02	2011	2/23/2012	8206778
HONORABLE	STIVERS	STEVE		A	OH15	2011	9/13/2011	8203945
HONORABLE	STUPAK	BART		T	MI01	2011	2/2/2011	8200192
HONORABLE	TEAGUE	HARRY		T	NM02	2011	10/19/2011	8204132
HONORABLE	TIERNEY	JOHN F.		O	MA06	2011	5/13/2011	8202772
	TUBBS	RICHARD STEPHEN	II	O	CA03	2011	6/11/2012	8208879
	VARILEK	MATT		O	SD00	2011	1/11/2012	8207884
	VAUX	MORGAN JOHN		O	CA34	2011	6/20/2012	8209239
HONORABLE	WALDEN	GREG		O	OR02	2011	5/16/2011	8202781
HONORABLE	WALSH	JOE		O	IL08	2011	5/25/2011	8202783
HONORABLE	WHITFIELD	ED		O	KY01	2011	5/16/2011	8202792
	WILDES	MICHAEL		O	NJ09	2011	5/18/2012	8208814
HONORABLE	WILSON	JOE		A	SC02	2011	6/13/2011	8202995
HONORABLE	SHERMAN	BRAD		O	CA27	2011	5/13/2011	8203313
HONORABLE	SIMPSON	MICHAEL K.		O	ID02	2011	5/13/2011	8202753
HONORABLE	SIRES	ALBIO		O	NJ13	2011	5/13/2011	8202755
HONORABLE	SKELTON	IKE		T	MO04	2011	1/31/2011	8200150
HONORABLE	SLAUGHTER	LOUISE MCINTOSH		A	NY28	2011	6/22/2011	8203144
HONORABLE	SMITH	LAMAR		A	TX21	2011	7/14/2011	8203353
HONORABLE	SPRATT	JOHN M.	JR.	T	SC05	2011	2/4/2011	8200219
	STEWART	CHRIS		O	UT02	2011	1/12/2012	8207883
HONORABLE	STUTZMAN	MARLIN A.		O	IN03	2011	5/16/2011	8202764
	TAYLOR	WILLIAM H.	II	O	TN03	2011	3/5/2012	8207996
HONORABLE	THOMPSON	MIKE		O	CA01	2011	5/5/2011	8202770
	TINUBU	GLORIA BROMELL		O	SC07	2011	4/20/2012	8208087
	TREE	JOHN N.		O	IL10	2011	2/1/2012	8207932
	VILLALOBOS	ARMANDO		O	TX27	2011	4/10/2012	8209180
HONORABLE	WALZ	TIMOTHY J.		A	MN01	2011	7/25/2011	8203439
HONORABLE	WAMP	ZACH		T	TN03	2011	2/8/2011	8200220
HONORABLE	WAXMAN	HENRY A.		O	CA30	2011	6/1/2011	8202799
HONORABLE	WEINER	ANTHONY D.		O	NY09	2011	5/16/2011	8202789
HONORABLE	WEINER	ANTHONY D.		T	NY09	2011	7/21/2011	8203457
HONORABLE	WESTMORELAND	LYNN A.		O	GA03	2011	8/12/2011	8203668
HONORABLE	WOMACK	STEVE		O	AR03	2011	5/16/2011	8202797
	YOUNG	MARC STEVEN		D	TX00	2011	1/19/2012	8207646
HONORABLE	KILPATRICK	CAROLYN CHEEKS		T	MI13	2011	1/26/2011	8200145
	KILROY	MARY JO		O	OH03	2011	2/8/2012	8207914
HONORABLE	KINGSTON	JACK		O	GA01	2011	8/12/2011	8203665
	KLAUDER	JAMES R.		O	FL04	2011	1/31/2012	8207901
HONORABLE	LATTA	ROBERT E.		O	OH05	2011	5/16/2011	8202621
	LERVOLD	JOHN DAVID		O	AZ02	2011	2/15/2012	8207942
HONORABLE	LOWEY	NITA M.		A	NY18	2011	6/24/2011	8203172
	LUGAR	JOHN R. (JACK)	JR.	D	IN05	2011	2/1/2012	8207634
HONORABLE	LUJAN	BEN RAY		O	NM03	2011	5/13/2011	8202636
	MARTIN	EDWARD R.		O	MO03	2011	1/25/2012	8207889
HONORABLE	MCCOLLUM	BETTY		O	MN04	2011	5/16/2011	8202650
HONORABLE	MCGOVERN	JAMES P.		O	MA03	2011	5/16/2011	8202653
HONORABLE	MCINTYRE	MIKE		O	NC07	2011	5/16/2011	8202655
HONORABLE	MEEK	KENDRICK B.		T	FL17	2011	2/24/2011	8200280
HONORABLE	MELANCON	CHARLIE		T	LA03	2011	5/2/2011	8200624
HONORABLE	MILLER	BRAD		A	NC13	2011	11/8/2011	8204248
HONORABLE	MILLER	CANDICE S.		O	MI10	2011	5/12/2011	8202664
HONORABLE	MILLER	GARY G.		O	CA42	2011	5/16/2011	8202661
	MITCHUM	CHRISTOPHER		O	CA23	2011	1/30/2012	8208978
	MOISE	RUDOLPH		X	FL17	2011	4/27/2012	8208881
HONORABLE	MULVANEY	MICK		A	SC05	2011	7/25/2011	8203437
HONORABLE	MURPHY	TIM		O	PA18	2011	6/6/2011	8202669
	MURRAY	JAY PATRICK		O	VA08	2011	1/23/2012	8208974
HONORABLE	NUNNELEE	ALAN		O	MS01	2011	5/11/2011	8202679
	OPITZ	MICHAEL		O	GA11	2011	4/20/2012	8208089
HONORABLE	PALLONE	FRANK	JR.	O	NJ06	2011	5/13/2011	8202683
HONORABLE	PASCRELL	BILL	JR.	O	NJ08	2011	5/10/2011	8202684
HONORABLE	PELOSI	NANCY		O	CA08	2011	5/16/2011	8202691
HONORABLE	PERLMUTTER	ED		O	CO07	2011	8/2/2011	8203519
HONORABLE	PETERSON	COLLIN C.		A	MN07	2011	6/16/2011	8203102
HONORABLE	PIERLUISI	PEDRO R.		A	PR00	2011	7/14/2011	8203352
HONORABLE	PITTS	JOSEPH R.		O	PA16	2011	5/10/2011	8202698
HONORABLE	QUIGLEY	MIKE		O	IL05	2011	5/12/2011	8202703
HONORABLE	RENACCI	JAMES B.		A	OH16	2011	5/15/2012	8206194
	ROBINSON	HERBERT WILLIAM		O	MA04	2011	2/29/2012	8207961
HONORABLE	ROGERS	MIKE		O	AL03	2011	5/12/2011	8202716
HONORABLE	ROGERS	MIKE		O	MI08	2011	5/16/2011	8202717
	ROONEY	JOSEPH JAMES		O	PA13	2011	1/17/2012	8207874
HONORABLE	ROONEY	THOMAS J.		O	FL16	2011	8/8/2011	8203587
HONORABLE	ROSS	MIKE		O	AR04	2011	5/12/2011	8202723
HONORABLE	SANCHEZ	LINDA T.		O	CA39	2011	5/16/2011	8202731
HONORABLE	SCHWEIKERT	DAVID		A	AZ05	2011	6/24/2011	8203176
HONORABLE	SCOTT	TIM		A	SC01	2011	10/28/2011	8204175
HONORABLE	SCOTT	TIM		O	SC01	2011	5/23/2011	8202746
HONORABLE	SHUSTER	BILL		O	PA09	2011	8/15/2011	8203676
HONORABLE	SNYDER	VIC		T	AR02	2011	2/9/2011	8200229
HONORABLE	SPEIER	JACKIE		A	CA12	2011	4/16/2012	8204889
HONORABLE	STARK	FORTNEY PETE		O	CA13	2011	7/7/2011	8203270
	STROUD	DANNY E.		O	CO01	2011	6/20/2012	8209241
	TACHERRA	JOHNNY		D	CA16	2011	2/1/2012	8207743
HONORABLE	HARPER	GREGG		O	MS03	2011	5/16/2011	8202577
	HARRIMAN	BRAD J.		O	IL12	2011	1/4/2012	8207853
HONORABLE	HARRIS	ANDY		O	MD01	2011	6/3/2011	8202813
HONORABLE	HERSETH SANDLIN	STEPHANIE		T	SD00	2011	2/8/2011	8200218
	HICKS	ERIN KATHLEEN		X	TX33	2011	4/27/2012	8208882
	HICKS	ERIN KATHLEEN		O	TX33	2011	2/24/2012	8207949
HONORABLE	HODES	PAUL W.		T	NH02	2011	5/16/2011	9100075
	HORSFORD	STEVEN ALEXZANDER		O	NV04	2011	3/12/2012	8207986
HONORABLE	HOYER	STENY H.		O	MD05	2011	5/13/2011	8202592
HONORABLE	HUIZENGA	BILL		O	MI02	2011	6/13/2011	8202992
HONORABLE	HULTGREN	RANDY		O	IL14	2011	5/16/2011	8202594
	IMUS	GREGG		O	CA41	2011	1/18/2012	8207869
HONORABLE	KANJORSKI	PAUL E.		T	PA11	2011	3/7/2011	8200330
HONORABLE	KENNEDY	PATRICK		T	RI01	2011	2/9/2011	8200226
HONORABLE	KISSELL	LARRY		O	NC08	2011	5/12/2011	8202614
HONORABLE	KRATOVIL	FRANK	JR.	T	MD01	2011	1/27/2011	8200147
HONORABLE	LAMBORN	DOUG		A	CO05	2011	8/30/2011	8203811
	LAMPSON	NICHOLAS		O	TX14	2011	2/8/2012	8207915
HONORABLE	LANKFORD	JAMES		O	OK05	2011	5/16/2011	8202620
HONORABLE	LINDER	JOHN		T	GA07	2011	2/2/2011	8200189
HONORABLE	LONG	BILLY		O	MO07	2011	5/16/2011	8202632
HONORABLE	LUJAN	BEN RAY		A	NM03	2011	5/18/2012	8205125
HONORABLE	MARCHANT	KENNY		O	TX24	2011	8/12/2011	8203692
HONORABLE	MARINO	TOM		O	PA10	2011	8/12/2011	8203648
HONORABLE	MARKEY	BETSY		T	CO04	2011	4/28/2011	8200606
HONORABLE	MCCARTHY	KEVIN		O	CA22	2011	5/16/2011	8202648
HONORABLE	MCCAUL	MICHAEL T.		O	TX10	2011	8/12/2011	8203647
HONORABLE	MCCLINTOCK	TOM		O	CA04	2011	5/13/2011	8202649
HONORABLE	MCCOTTER	THADDEUS G.		O	MI11	2011	5/13/2011	8202651
HONORABLE	MCKINLEY	DAVID B.		A	WV01	2011	7/2/2012	9102213
HONORABLE	MCMORRIS RODGERS	CATHY		O	WA05	2011	5/16/2011	8202714
HONORABLE	MEEKS	GREGORY W.		O	NY06	2011	6/17/2011	8203115
	MIDDLEBROOK	DONALD ALFRED		O	TX27	2011	4/20/2012	8208088
	MITCHELL	MONTE MARK		W	TX33	2011	3/14/2012	8206974
	MONTOYA	GARY V.		W	NM03	2011	1/6/2012	8207618
HONORABLE	MURPHY	CHRISTOPHER S.		A	CT05	2011	7/15/2011	8203359
HONORABLE	MYRICK	SUE WILKINS		O	NC09	2011	5/16/2011	8202670
HONORABLE	NUNES	DEVIN		O	CA21	2011	5/12/2011	8202678
HONORABLE	OLVER	JOHN W.		A	MA01	2011	7/10/2012	8206506
HONORABLE	ORTIZ	SOLOMON P.		T	TX27	2011	1/12/2011	8200099
	PARKER	VERNON		O	AZ09	2011	6/22/2012	8209234
	PHELPS	JOEL JEFFREY		O	IN01	2011	3/29/2012	8208044
HONORABLE	POE	TED		O	TX02	2011	7/5/2011	8203267
HONORABLE	RIVERA	DAVID		O	FL25	2011	1/3/2011	8202712
	ROBERTI	DANIEL FRANCIS		A	CT05	2011	8/13/2012	8208532
	ROBINSON	VERNON L.		O	NC13	2011	1/11/2012	8207873
HONORABLE	ROHRABACHER	DANA		O	CA46	2011	5/13/2011	8202718
	ROSEN	WENDY W.		O	MD01	2011	3/19/2012	8208041
HONORABLE	ROSKAM	PETER J.		O	IL06	2011	5/31/2011	8202720
HONORABLE	SCALISE	STEVE		O	LA01	2011	5/25/2011	8202734
HONORABLE	KELLY	MIKE		O	PA03	2011	8/15/2011	8203675
HONORABLE	KILROY	MARY JO		T	OH15	2011	7/25/2011	8203450
HONORABLE	KIRKPATRICK	ANN		T	AZ01	2011	5/12/2011	8200673
HONORABLE	KLINE	JOHN		O	MN02	2011	5/12/2011	8202615
HONORABLE	KOSMAS	SUZANNE M.		T	FL24	2011	1/27/2011	8200146
HONORABLE	KUCINICH	DENNIS J.		O	OH10	2011	5/16/2011	8202616
HONORABLE	LANCE	LEONARD		O	NJ07	2011	7/14/2011	8203351
	LANG	PATRICK		O	OH15	2011	2/1/2012	8207931
HONORABLE	LANGEVIN	JAMES R.		O	RI02	2011	7/15/2011	8203355
HONORABLE	LATOURETTE	STEVEN C.		O	OH14	2011	6/15/2011	8203046
HONORABLE	LUCAS	FRANK D.		O	OK03	2011	5/13/2011	8202634
HONORABLE	LUETKEMEYER	BLAINE		O	MO09	2011	5/3/2011	8202635
HONORABLE	MATHESON	JIM		A	UT02	2011	7/19/2011	8203410
HONORABLE	MATHESON	JIM		O	UT02	2011	5/12/2011	8202645
HONORABLE	MATSUI	DORIS O.		O	CA05	2011	5/16/2011	8202646
HONORABLE	MCKINLEY	DAVID B.		A	WV01	2011	9/13/2011	8203946
	MCLEOD	GLORIA NEGRETE		A	CA35	2011	5/8/2013	8210300
HONORABLE	MICHAUD	MICHAEL H.		O	ME02	2011	5/10/2011	8202659
HONORABLE	MINNICK	WALT		T	ID01	2011	2/9/2011	8200227
HONORABLE	MORAN	JAMES P.		O	VA08	2011	5/13/2011	8202666
HONORABLE	MURPHY	CHRISTOPHER S.		O	CT05	2011	5/13/2011	8202668
HONORABLE	NEAL	RICHARD E.		O	MA02	2011	5/16/2011	8202674
	NOBLE	SANDRA QUEEN		D	OH01	2011	1/19/2012	8207637
HONORABLE	NYE	GLENN C.		T	VA02	2011	3/2/2011	8200335
HONORABLE	OBERSTAR	JAMES L.		T	MN08	2011	2/1/2011	8200190
	OBSITNIK	STEVE		O	CT04	2011	1/30/2012	8207903
HONORABLE	OLVER	JOHN W.		O	MA01	2011	5/4/2011	8202681
HONORABLE	OWENS	WILLIAM L.		O	NY23	2011	6/14/2011	8203008
HONORABLE	PAUL	RON		O	TX14	2011	5/13/2011	8202687
HONORABLE	PEARCE	STEVAN		O	NM02	2011	5/13/2011	8202690
	PELOQUIN	DONALD		O	IL01	2011	1/5/2012	8207857
HONORABLE	PRICE	DAVID E.		O	NC04	2011	5/13/2011	8202702
HONORABLE	REYES	SILVESTRE		O	TX16	2011	5/13/2011	8202708
	ROBLES	JORGE		O	CA26	2011	5/3/2012	8208138
HONORABLE	ROBY	MARTHA		O	AL02	2011	5/13/2011	8202713
HONORABLE	ROE	DAVID P.		O	TN01	2011	5/16/2011	8202715
HONORABLE	ROKITA	TODD		O	IN04	2011	5/16/2011	8202719
	RORABACK	ANDREW		O	CT05	2011	3/1/2012	8207994
HONORABLE	ROYCE	EDWARD R.		O	CA40	2011	5/13/2011	8202726
HONORABLE	RUNYAN	JON		A	NJ03	2011	5/18/2012	8205127
HONORABLE	RUPPERSBERGER	C. A. DUTCH		O	MD02	2011	5/10/2011	8202727
HONORABLE	RYAN	TIM		O	OH17	2011	5/12/2011	8202729
HONORABLE	SABLAN	GREGORIO KILILI C.		O	MP00	2011	5/12/2011	8202730
HONORABLE	SANCHEZ	LINDA T.		A	CA39	2011	5/15/2012	8206196
HONORABLE	SARBANES	JOHN P.		O	MD03	2011	5/13/2011	8202733
HONORABLE	SCALISE	STEVE		A	LA01	2011	6/24/2011	8203174
HONORABLE	SCHAUER	MARK H.		T	MI07	2011	5/9/2011	8200677
	SCHMOOKLER	ANDY		O	VA06	2011	5/24/2012	8208980
HONORABLE	SCOTT	DAVID		O	GA13	2011	5/16/2011	8202744
	SEPULVEDA	MARTIN C.		O	AZ09	2011	8/17/2012	8208549
HONORABLE	HIRONO	MAZIE K.		A	HI02	2011	5/15/2012	9102118
HONORABLE	HOEKSTRA	PETE		T	MI02	2011	2/3/2011	8200195
HONORABLE	JOHNSON	BILL		O	OH06	2011	5/10/2011	8202963
HONORABLE	KING	PETER T.		O	NY03	2011	5/16/2011	8202610
HONORABLE	KINZINGER	ADAM		O	IL11	2011	5/16/2011	8202613
	KOPSICK	JOSEPH WILLIAM		D	WI02	2011	1/11/2012	8207633
	KOVACH	THOMAS H.		O	DE00	2011	1/3/2012	8207854
	KUNDRATA	FREDERICK L.	III	O	OH02	2011	2/29/2012	8207960
HONORABLE	LAMBORN	DOUG		O	CO05	2011	5/24/2011	8202618
HONORABLE	LARSON	JOHN B.		O	CT01	2011	5/11/2011	8202622
HONORABLE	LEE	BARBARA		O	CA09	2011	5/13/2011	8202625
HONORABLE	LEVIN	SANDER M.		O	MI12	2011	5/12/2011	8202626
HONORABLE	LONG	BILLY		A	MO07	2011	7/8/2011	8203265
HONORABLE	LOWEY	NITA M.		O	NY18	2011	5/13/2011	8202633
HONORABLE	LUCAS	FRANK D.		A	OK03	2011	6/1/2012	9102120
HONORABLE	LYNCH	STEPHEN F.		A	MA09	2011	5/15/2012	8206192
HONORABLE	MANZULLO	DONALD A.		O	IL16	2011	5/5/2011	8202643
	MCGEHEARTY	PATRICK FABIAN		D	TX24	2011	9/25/2012	8209026
HONORABLE	MCHENRY	PATRICK T.		O	NC10	2011	5/16/2011	8202654
HONORABLE	MCKINLEY	DAVID B.		O	WV01	2011	6/6/2011	8202814
HONORABLE	MCMAHON	MICHAEL E.		T	NY13	2011	2/18/2011	8200279
	MESSER	ALLEN LUCAS		O	IN06	2011	5/29/2012	8208641
HONORABLE	MILLER	GEORGE		O	CA07	2011	6/13/2011	8202993
HONORABLE	MURPHY	PATRICK J.		T	PA08	2011	2/16/2011	8200253
HONORABLE	MURPHY	SCOTT		T	NY20	2011	4/27/2011	8200613
HONORABLE	NEUGEBAUER	RANDY		O	TX19	2011	5/13/2011	8202675
HONORABLE	NOEM	KRISTI L.		O	SD00	2011	8/2/2011	8203518
HONORABLE	PASTOR	ED		O	AZ04	2011	5/2/2011	8202685
HONORABLE	PERRIELLO	THOMAS S. P.		T	VA05	2011	4/20/2011	8200566
HONORABLE	PETRI	THOMAS E.		O	WI06	2011	5/6/2011	8202695
HONORABLE	PLATTS	TODD RUSSELL		O	PA19	2011	5/13/2011	8202699
HONORABLE	RADANOVICH	GEORGE		T	CA19	2011	3/23/2011	8200466
	RAMIREZ	RUBEN RAMON		D	TX15	2011	1/4/2012	8207742
HONORABLE	RANGEL	CHARLES B.		O	NY15	2011	5/13/2011	8202704
HONORABLE	REHBERG	DENNY		A	MT00	2011	6/22/2011	8203142
	RICE	TOM		O	SC07	2011	6/18/2012	8208454
HONORABLE	RODRIGUEZ	CIRO D.		T	TX23	2011	5/11/2011	8200676
HONORABLE	RUNYAN	JON		O	NJ03	2011	7/18/2011	8203358
HONORABLE	RYAN	PAUL		A	WI01	2011	11/2/2011	8204200
HONORABLE	SALAZAR	JOHN T.		T	CO03	2011	1/11/2011	8200101
HONORABLE	SANCHEZ	LORETTA		O	CA47	2011	5/16/2011	8202732
HONORABLE	SHADEGG	JOHN		T	AZ03	2011	3/4/2011	8200336
HONORABLE	SHULER	HEATH		A	NC11	2011	11/4/2011	8204249
	SINGLETON	MARILYN M.		O	CA13	2011	1/5/2012	8207858
HONORABLE	SMITH	ADRIAN		O	NE03	2011	5/13/2011	8202758
HONORABLE	SMITH	CHRISTOPHER H.		O	NJ04	2011	5/13/2011	8202759
	STEINBERG	MICHAEL DAVID		D	NC09	2011	2/8/2012	8207642
HONORABLE	THOMPSON	BENNIE G.		O	MS02	2011	5/17/2011	8202768
HONORABLE	TURNER	MICHAEL R.		O	OH03	2011	5/16/2011	8202776
HONORABLE	WASSERMAN SCHULTZ	DEBBIE		O	FL20	2011	5/13/2011	8202785
HONORABLE	INGLIS	BOB		T	SC04	2011	2/7/2011	8200216
HONORABLE	ISSA	DARRELLL E.		O	CA49	2011	6/14/2011	8203007
HONORABLE	JOHNSON	EDDIE BERNICE		O	TX30	2011	5/13/2011	8202600
	JOHNSON	EZRA ALLEN		O	TX20	2011	1/26/2012	8207900
HONORABLE	KAPTUR	MARCY		O	OH09	2011	5/13/2011	8202607
HONORABLE	KIND	RON		O	WI03	2011	5/11/2011	8202612
	KOPPELMAN	KIM A.		W	ND00	2011	9/14/2012	8208794
HONORABLE	LEWIS	JERRY		O	CA41	2011	5/9/2011	8202627
	LILES	ANDREW JAY		O	FL02	2011	3/14/2012	8207983
	LODATO	RAYMOND M.		O	IL01	2011	2/23/2012	8207951
	LOVE	MIA		O	UT04	2011	2/8/2012	8207916
HONORABLE	LUNGREN	DANIEL E.		O	CA03	2011	5/11/2011	8202638
HONORABLE	MARKEY	EDWARD J.		O	MA07	2011	5/16/2011	8202644
HONORABLE	MARSHALL	JIM		T	GA08	2011	1/31/2011	8200148
HONORABLE	MCKINLEY	DAVID B.		A	WV01	2011	5/15/2012	8205093
	MCLEOD	GLORIA NEGRETE		O	CA35	2011	3/19/2012	8208040
HONORABLE	MICA	JOHN L.		O	FL07	2011	5/13/2011	8202660
HONORABLE	MILLER	BRAD		O	NC13	2011	5/13/2011	8202663
	MOONEY	ALEXANDER XAVIER		O	MD06	2011	1/4/2012	8207911
HONORABLE	MULVANEY	MICK		O	SC05	2011	5/16/2011	8202667
	MURPHY	MARK		O	NY11	2011	6/25/2012	8209240
HONORABLE	MURPHY	SCOTT		T	NY20	2011	3/30/2011	8200474
HONORABLE	NADLER	JERROLD		A	NY08	2011	9/21/2011	8203985
	NORRIS	PHILLIP DWIGHT		O	AL07	2011	3/26/2012	8208039
	NUNNALLY	LINCOLN GARNETT		O	GA04	2011	6/22/2012	8209232
HONORABLE	OLSON	PETE		O	TX22	2011	5/13/2011	8202680
HONORABLE	OLVER	JOHN W.		A	MA01	2011	5/31/2012	9102121
HONORABLE	PASCRELL	BILL	JR.	A	NJ08	2011	6/22/2011	8203140
HONORABLE	PASTOR	ED		A	AZ04	2011	5/18/2011	8202686
HONORABLE	PETERS	GARY C.		A	MI09	2011	7/25/2013	8212678
HONORABLE	PUTNAM	ADAM H.		T	FL12	2011	5/25/2011	8202891
HONORABLE	REED	TOM		O	NY29	2011	1/13/2011	8202705
HONORABLE	RICHARDSON	LAURA		O	CA37	2011	5/16/2011	8202709
	ROSA	DAVID L.		D	TX20	2011	1/13/2012	8207641
HONORABLE	ROTHMAN	STEVEN R.		A	NJ09	2011	5/14/2012	8205094
HONORABLE	ROYBAL-ALLARD	LUCILLE		O	CA34	2011	5/13/2011	8202725
HONORABLE	SCHILLING	ROBERT T.		O	IL17	2011	5/16/2011	8202737
HONORABLE	SCHRADER	KURT		O	OR05	2011	5/16/2011	8202741
HONORABLE	SCHWARTZ	ALLYSON Y.		O	PA13	2011	5/13/2011	8202929
HONORABLE	SCOTT	ROBERT C. "BOBBY"		O	VA03	2011	5/24/2011	8202745
HONORABLE	SENSENBRENNER	F. JAMES	JR.	O	WI05	2011	5/31/2011	8202747
	SHOOP	JOHN C. W.		O	WA02	2011	6/25/2012	8209236
