Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
HONORABLE	FARENTHOLD	BLAKE		O	TX27	2013	8/21/2013	8212993
HONORABLE	FARR	SAM		O	CA20	2013	5/15/2013	8212052
HONORABLE	FATTAH	CHAKA		O	PA02	2013	5/15/2013	8212053
	FECTEAU	BRIAN		O	IN07	2013	8/9/2013	8212854
	FELDER	CASSIE ERIN		O	LA06	2013	11/27/2013	9103185
	FESTERSEN	PETE		X	NE02	2013	11/18/2013	8213494
	FINCHER	CHAD		O	AL01	2013	8/1/2013	8212751
HONORABLE	FINCHER	STEPHEN LEE		O	TN08	2013	5/9/2013	8212055
HONORABLE	FITZPATRICK	MICHAEL G.		O	PA08	2013	5/15/2013	8212056
	FJELD	LAURA		O	NC06	2013	9/18/2013	8213124
HONORABLE	FLAKE	JEFF		E	AZ06	2013	3/5/2013	8209941
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		O	TN03	2013	5/15/2013	8212054
HONORABLE	FLEMING	JOHN		O	LA04	2013	5/8/2013	8212057
HONORABLE	FLORES	BILL		X	TX17	2013	4/15/2013	8210106
HONORABLE	FLORES	BILL		O	TX17	2013	8/13/2013	8212878
HONORABLE	FLORES	BILL		A	TX17	2013	10/7/2013	8213207
HONORABLE	FORBES	J. RANDY		X	VA04	2013	5/17/2013	8210539
HONORABLE	FORBES	J. RANDY		O	VA04	2013	8/2/2013	8212725
HONORABLE	FORTENBERRY	JEFF		O	NE01	2013	5/15/2013	8212058
HONORABLE	FOSTER	BILL		O	IL11	2013	5/8/2013	8212059
HONORABLE	FOXX	VIRGINIA		X	NC05	2013	5/17/2013	8210540
HONORABLE	FOXX	VIRGINIA		O	NC05	2013	7/30/2013	8212699
HONORABLE	FRANK	BARNEY		T	MA04	2013	4/15/2013	8210088
HONORABLE	FRANKEL	LOIS		X	FL22	2013	5/22/2013	8210696
HONORABLE	FRANKEL	LOIS		O	FL22	2013	6/3/2013	8212135
HONORABLE	FRANKS	TRENT		O	AZ08	2013	5/15/2013	8212060
	FRASIER	BENJAMIN	JR.	D	SC01	2013	11/13/2013	8213496
	FREEMAN	APRIL JUNE		D	FL19	2013	2/27/2013	8209903
HONORABLE	FRELINGHUYSEN	RODNEY P.		O	NJ11	2013	5/15/2013	8212061
HONORABLE	FUDGE	MARCIA L.		O	OH11	2013	5/14/2013	8212062
	FUEHR	BOB		O	UT04	2013	12/2/2013	8213603
HONORABLE	GABBARD	TULSI		X	HI02	2013	5/10/2013	8210314
HONORABLE	GABBARD	TULSI		A	HI02	2013	9/12/2013	8213110
HONORABLE	GABBARD	TULSI		O	HI02	2013	8/13/2013	8212879
	GAINER	GLEN	III	O	WV01	2013	12/11/2013	8213652
HONORABLE	GALLEGLY	ELTON		T	CA24	2013	1/28/2013	8209733
HONORABLE	GALLEGO	PETE P.		X	TX23	2013	5/17/2013	8210541
HONORABLE	GALLEGO	PETE P.		O	TX23	2013	8/8/2013	8212843
	GAMBLE	VENICE JAYMES	II	D	CA29	2013	5/1/2013	8210194
	GAMBLE	VENICE JAYMES	II	O	CA29	2013	5/31/2013	9103131
	GANDOLFO	ANGELA MARIE		D	NJ04	2013	11/22/2013	8213546
HONORABLE	GARAMENDI	JOHN		O	CA03	2013	5/15/2013	8212064
HONORABLE	GARCIA	JOE		X	FL26	2013	5/14/2013	8210352
HONORABLE	GARCIA	JOE		O	FL26	2013	8/14/2013	8212961
HONORABLE	GARDNER	CORY		O	CO04	2013	5/15/2013	8212063
HONORABLE	GARRETT	SCOTT		O	NJ05	2013	5/15/2013	8212065
	GARRISON	JENNIFER D.		O	OH06	2013	8/1/2013	8212752
	GEDDES	GERALD RUSSELL		O	VA11	2013	9/5/2013	8213071
DR.	GEORGE	ROBET WILBURN		D	MO08	2013	7/19/2013	8212665
HONORABLE	GERLACH	JIM		O	PA06	2013	5/15/2013	8212067
	GERRARD	GARY		X	GA10	2013	5/20/2013	8210690
	GERRARD	GARY		O	GA10	2013	7/18/2013	8212624
	GERSON	DAVID ADAM		O	MN02	2013	4/10/2013	8210099
HONORABLE	GIBBS	BOB		O	OH07	2013	5/7/2013	8212066
HONORABLE	GIBSON	CHRISTOPHER P.		O	NY19	2013	5/14/2013	8212068
	GIDNER	BRUCE ALLEN		D	MI00	2013	1/30/2013	8209769
HONORABLE	GINGREY	PHIL		A	GA11	2013	9/27/2013	8213144
HONORABLE	GINGREY	PHIL		X	GA11	2013	5/16/2013	8210447
HONORABLE	GINGREY	PHIL		X	GA11	2013	7/19/2013	8212654
HONORABLE	GINGREY	PHIL		O	GA11	2013	8/13/2013	8212880
	GLOVER	KEVIN		W	MI01	2013	10/30/2013	8213365
	GOEL	MANJU		O	IL08	2013	10/30/2013	8213353
HONORABLE	GOHMERT	LOUIE		A	TX01	2013	8/1/2013	8212724
HONORABLE	GOHMERT	LOUIE		O	TX01	2013	5/15/2013	8212069
	GOLLIN	GEORGE		O	IL13	2013	8/19/2012	8213017
HONORABLE	GONZALEZ	CHARLES A.		X	TX20	2013	2/1/2013	8209786
HONORABLE	GONZALEZ	CHARLES A.		T	TX20	2013	4/5/2013	9102250
HONORABLE	GOODLATTE	BOB		A	VA06	2013	5/15/2013	8212071
HONORABLE	GOODLATTE	BOB		O	VA06	2013	5/15/2013	8212070
HONORABLE	GOODLATTE	BOB		A	VA06	2013	7/8/2013	8212478
	GORELL	JEFF		X	CA26	2013	1/7/2014	8213773
HONORABLE	GOSAR	PAUL A.		X	AZ04	2013	5/15/2013	8210448
HONORABLE	GOSAR	PAUL A.		O	AZ04	2013	8/13/2013	8212881
	GOTTESMAN	RUSSELL L.		X	OH10	2013	9/4/2013	8213048
HONORABLE	GOWDY	TREY		A	SC04	2013	7/26/2013	8212700
HONORABLE	GOWDY	TREY		O	SC04	2013	5/7/2013	8212072
	GRAHAM	GWEN		X	FL02	2013	5/9/2013	8210260
	GRAHAM	GWEN		O	FL02	2013	5/29/2013	9103132
	GRAHAM	MALCOLM		O	NC12	2013	12/18/2013	8213686
HONORABLE	GRANGER	KAY		X	TX12	2013	4/30/2013	8210177
HONORABLE	GRANGER	KAY		O	TX12	2013	7/31/2013	8212726
	GRAVES	JAMES JOSEPH		W	MN06	2013	7/31/2013	8212721
	GRAVES	JAMES JOSEPH		X	MN06	2013	5/9/2013	8210261
HONORABLE	GRAVES	SAM		O	MO06	2013	5/14/2013	8212074
HONORABLE	GRAVES	TOM		O	GA14	2013	5/15/2013	8212073
HONORABLE	GRAYSON	ALAN		X	FL09	2013	5/10/2013	8210316
HONORABLE	GRAYSON	ALAN		O	FL09	2013	8/12/2013	8212882
HONORABLE	GREEN	AL		O	TX09	2013	5/15/2013	8212075
HONORABLE	GREEN	GENE		O	TX29	2013	5/14/2013	8212076
	GREENBERG	MARK		O	CT05	2013	5/23/2013	8210799
	GREGORY	VINCENT		O	MI14	2013	12/2/2013	8213605
HONORABLE	GRIFFIN	TIM		O	AR02	2013	5/15/2013	8212078
HONORABLE	GRIFFITH	H. MORGAN		O	VA09	2013	5/7/2013	8212077
	GRIFFITH	PRESTON WELLS	III	O	AL01	2013	8/30/2013	8213060
HONORABLE	GRIJALVA	RAUL M.		X	AZ03	2013	5/10/2013	8210318
HONORABLE	GRIJALVA	RAUL M.		O	AZ03	2013	5/21/2013	8212079
HONORABLE	GRIMM	MICHAEL G.		O	NY11	2013	5/15/2013	8212080
	GROOMS	LAWRENCE K.		O	SC01	2013	4/3/2013	9102265
	GUILD	THOMAS EUGENE		O	OK05	2013	7/3/2013	8212501
HONORABLE	GUINTA	FRANK		T	NH01	2013	3/5/2013	8209952
	GURR	ERIC ROBERT		D	OH08	2013	12/2/2013	8213615
	GURR	ERIC ROBERT		O	OH08	2013	12/23/2013	8213710
HONORABLE	GUTHRIE	BRETT		O	KY02	2013	5/14/2013	8212089
HONORABLE	GUTIERREZ	LUIS V.		X	IL04	2013	5/14/2013	8210353
HONORABLE	GUTIERREZ	LUIS V.		A	IL04	2013	10/24/2013	8213297
HONORABLE	GUTIERREZ	LUIS V.		O	IL04	2013	8/13/2013	8212883
	HAGEDORN	JAMES		O	MN01	2013	12/13/2013	8213653
HONORABLE	HAHN	JANICE		O	CA44	2013	5/15/2013	8212082
	HALL	HEIDI		O	CA01	2013	5/31/2013	9103134
	HALL	JAMES RANSOM	IV	D	AL01	2013	10/28/2013	8213363
HONORABLE	HALL	RALPH M.		O	TX04	2013	5/8/2013	8212083
	HALTER	IRVING LESLIE	JR.	O	CO05	2013	8/1/2013	8212753
	HALVORSON	ARTHUR L.		O	PA09	2013	11/21/2013	8213517
HONORABLE	HANABUSA	COLLEEN W.		O	HI01	2013	5/14/2013	8212084
HONORABLE	HANNA	RICHARD L.		X	NY22	2013	5/14/2013	8210354
HONORABLE	HANNA	RICHARD L.		O	NY22	2013	8/13/2013	8212935
	HANNOSH	PAUL		D	CA08	2013	12/18/2013	8213679
	HAROLD	ERIKA N. L.		O	IL13	2013	7/8/2013	8212502
HONORABLE	HARPER	GREGG		X	MS03	2013	5/17/2013	8210542
HONORABLE	HARPER	GREGG		O	MS03	2013	7/15/2013	8212554
HONORABLE	HARRIS	ANDY		A	MD01	2013	6/18/2013	8212334
HONORABLE	HARRIS	ANDY		O	MD01	2013	5/15/2013	8212085
	HARRIS	MATTHEW		O	NJ01	2013	5/8/2013	8210800
	HART	JAMES LEE		O	TN08	2013	5/8/2013	8210251
HONORABLE	HARTZLER	VICKY		X	MO04	2013	5/17/2013	8210543
HONORABLE	HARTZLER	VICKY		O	MO04	2013	5/22/2013	8212086
HONORABLE	HASTINGS	ALCEE L.		O	FL20	2013	5/13/2013	8212087
HONORABLE	HASTINGS	DOC		O	WA04	2013	5/13/2013	8212088
	HAYS	ELAINE		X	TX13	2013	8/5/2013	8212802
	HAYS	ELAINE		O	TX13	2013	8/22/2013	8213061
	HAYS	PATRICK HENRY		O	AR02	2013	12/27/2013	8213727
HONORABLE	HAYWORTH	NAN A. S.		X	NY19	2013	1/23/2013	8209708
HONORABLE	HAYWORTH	NAN A. S.		T	NY19	2013	7/19/2012	8212668
HONORABLE	HECK	DENNY		O	WA10	2013	5/15/2013	8212090
HONORABLE	HECK	JOSEPH		O	NV03	2013	5/14/2013	8212091
HONORABLE	HEINRICH	MARTIN		E	NM01	2013	1/9/2013	8209687
HONORABLE	HENSARLING	JEB		A	TX05	2013	6/28/2013	8212394
HONORABLE	HENSARLING	JEB		O	TX05	2013	5/15/2013	8212092
HONORABLE	HERGER	WALTER W. "WALLY"		T	CA02	2013	2/6/2013	8209830
HONORABLE	HERRERA BEUTLER	JAIME		G	WA03	2013	10/9/2013	8213252
HONORABLE	HERRERA BEUTLER	JAIME		O	WA03	2013	5/15/2013	8211965
	HICE	JODY		O	GA10	2013	6/7/2013	8212186
HONORABLE	HIGGINS	BRIAN		A	NY26	2013	7/1/2013	8212395
HONORABLE	HIGGINS	BRIAN		O	NY26	2013	5/8/2013	8212093
	HILL	JAMES FRENCH		O	AR02	2013	12/19/2013	8213688
	HILLYER	RICHARD QUIN E.		X	AL01	2013	7/1/2013	8212450
	HILLYER	RICHARD QUIN E.		O	AL01	2013	8/22/2013	8213063
HONORABLE	HIMES	JAMES A.		O	CT04	2013	5/15/2013	8212094
HONORABLE	HINCHEY	MAURICE		T	NY22	2013	1/2/2013	8209580
HONORABLE	HINOJOSA	RUBEN		X	TX15	2013	5/8/2013	8210265
HONORABLE	HINOJOSA	RUBEN		O	TX15	2013	8/14/2013	8212962
	HINZ	JANET		D	WI04	2013	7/8/2013	8212480
	HINZ	JANET		W	WI04	2013	11/1/2013	8213408
	HINZ	JANET		X	WI04	2013	7/12/2013	8212545
HONORABLE	HIRONO	MAZIE		E	HI02	2013	6/6/2013	9103147
HONORABLE	HOCHUL	KATHLEEN C.		T	NY26	2013	2/4/2013	8209792
	HODGES	STEVE		O	MO08	2013	5/23/2013	8210776
	HOFFMAN	JONATHAN		O	SC01	2013	2/25/2013	8209895
HONORABLE	HOLDEN	TIM		T	PA17	2013	3/1/2013	8209917
HONORABLE	HOLDING	GEORGE		O	NC13	2013	5/15/2013	8212096
	HOLLOWAY	CLYDE CECIL		O	LA05	2013	9/25/2013	8213151
HONORABLE	HOLT	RUSH		X	NJ12	2013	5/9/2013	8210266
HONORABLE	HOLT	RUSH		O	NJ12	2013	8/12/2013	8212850
HONORABLE	HONDA	MICHAEL M.		O	CA17	2013	5/10/2013	8212095
	HORNING	ANDREW MICHAEL		O	IN07	2013	1/2/2014	8213763
HONORABLE	HORSFORD	STEVEN A.		A	NV04	2013	6/28/2013	8212396
HONORABLE	HORSFORD	STEVEN A.		O	NV04	2013	5/15/2013	8212097
	HOUNSHELL	ANDREW J.		O	OH08	2013	3/18/2013	8210801
HONORABLE	HOYER	STENY H.		O	MD05	2013	5/15/2013	8212098
HONORABLE	HUDSON	RICHARD		O	NC08	2013	5/15/2013	8212099
HONORABLE	HUELSKAMP	TIM		O	KS01	2013	5/15/2013	8212107
HONORABLE	HUFFMAN	JARED		O	CA02	2013	5/15/2013	8212100
HONORABLE	HUFFMAN	JARED		A	CA02	2013	7/9/2013	8212506
	HUGHES	WILLIAM J.	JR.	X	NJ02	2013	11/18/2013	8213495
HONORABLE	HUIZENGA	BILL		X	MI02	2013	5/22/2013	8210697
HONORABLE	HUIZENGA	BILL		O	MI02	2013	7/15/2013	8212555
HONORABLE	HULTGREN	RANDY		O	IL14	2013	5/15/2013	8212101
HONORABLE	HUNTER	DUNCAN		O	CA50	2013	5/15/2013	8212102
	HUNTER	MARCUS LAMAR		O	LA05	2013	10/17/2013	8213292
	HURD	WILLIAM		O	TX23	2013	10/30/2013	8213355
HONORABLE	HURT	ROBERT		O	VA05	2013	5/15/2013	8212108
	INNIS	DANIEL E.		O	NH01	2013	12/13/2013	8213654
HONORABLE	ISRAEL	STEVE		O	NY03	2013	5/15/2013	8212109
HONORABLE	ISSA	DARRELL E.		X	CA49	2013	5/14/2013	8210355
HONORABLE	ISSA	DARRELL E.		O	CA49	2013	6/18/2013	8212335
	IZZO	ROSE		O	DE01	2013	9/5/2013	8213074
	JACKSON	TROY		O	ME02	2013	8/21/2012	8213014
HONORABLE	JACKSON LEE	SHEILA		X	TX18	2013	5/14/2013	8210356
HONORABLE	JACKSON LEE	SHEILA		A	TX18	2013	10/17/2013	8213258
HONORABLE	JACKSON LEE	SHEILA		O	TX18	2013	8/16/2013	8212994
HONORABLE	JACKSON LEE	SHEILA		A	TX18	2013	12/13/2013	8213639
	JAMES	JESSICA SUE		O	AL01	2013	7/31/2013	8212754
	JEFFRIES	HAKEEM		A	NY08	2013	12/7/2012	8209507
HONORABLE	JEFFRIES	HAKEEM S.		O	NY08	2013	5/15/2013	8212110
	JENKINS	EVAN H.		O	WV03	2013	10/30/2013	8213356
HONORABLE	JENKINS	LYNN		O	KS02	2013	5/7/2013	8212111
	JENSEN	ELISABETH		O	KY06	2013	7/18/2013	8212625
HONORABLE	JOHNSON	BILL		O	OH06	2013	5/9/2013	8212115
HONORABLE	JOHNSON	EDDIE BERNICE		A	TX30	2013	7/9/2013	8212507
HONORABLE	JOHNSON	EDDIE BERNICE		O	TX30	2013	5/15/2013	8212112
HONORABLE	JOHNSON	HENRY C. "HANK"	JR.	O	GA04	2013	5/15/2013	8212113
	JOHNSON	ROBERT EUGENE	MD	O	GA01	2013	7/24/2013	8212673
HONORABLE	JOHNSON	SAM		O	TX03	2013	5/4/2013	8212114
HONORABLE	JOHNSON	TIMOTHY V.		X	IL15	2013	1/23/2013	8209704
HONORABLE	JOHNSON	TIMOTHY V.		T	IL15	2013	5/1/2013	8210166
	JOLLY	DAVID W.		O	FL13	2013	12/11/2013	8213655
HONORABLE	JONES	WALTER B.		O	NC03	2013	5/14/2013	8212116
HONORABLE	JORDAN	JIM		O	OH04	2013	5/15/2013	8212117
	JORGENSEN	KIRK		O	CA52	2013	11/4/2013	8213401
HONORABLE	JOYCE	DAVID P.		A	OH14	2013	7/29/2013	8212701
HONORABLE	JOYCE	DAVID P.		O	OH14	2013	5/15/2013	8212118
	KAIFESH	LAWRENCE JOSEPH		O	IL08	2013	11/25/2013	8213534
	KAIS	SHELLEY M.		O	AZ02	2013	12/27/2013	8213728
	KAJTAZOVIC	ANESA		O	IA01	2013	9/12/2013	8213113
	KALEKA	AMARDEEP		X	WI01	2013	12/9/2013	8213667
HONORABLE	KAPTUR	MARCY		O	OH09	2013	5/15/2013	8212120
	KASSELA	FRANK		W	NV03	2013	12/4/2013	8213617
HONORABLE	KEATING	WILLIAM R.		O	MA09	2013	5/15/2013	8212121
HONORABLE	KELLY	MIKE		X	PA03	2013	5/14/2013	8210357
HONORABLE	KELLY	MIKE		O	PA03	2013	8/13/2013	8212875
HONORABLE	KELLY	ROBIN L.		A	IL02	2013	8/1/2013	8212727
HONORABLE	KELLY	ROBIN L.		O	IL02	2013	5/15/2013	8212137
HONORABLE	KENNEDY	JOSEPH P.	III	G	MA04	2013	5/10/2013	8210343
HONORABLE	KENNEDY	JOSEPH P.	III	R	MA04	2013	5/23/2013	8210783
HONORABLE	KENNEDY	JOSEPH P.	III	O	MA04	2013	5/15/2013	8212123
	KHANNA	ROHIT		O	CA17	2013	6/7/2013	8212187
HONORABLE	KILDEE	DALE EDWARD		T	MI05	2013	1/30/2013	8209756
HONORABLE	KILDEE	DANIEL T.		O	MI05	2013	5/15/2013	8212119
HONORABLE	KILMER	DEREK		X	WA06	2013	5/17/2013	8210692
HONORABLE	KILMER	DEREK		O	WA06	2013	8/13/2013	8212890
	KIM	DONNA MERCADO		O	HI01	2013	12/11/2013	8213656
	KIMBER	JAMES HARVEY		O	CA50	2013	11/1/2013	8213402
HONORABLE	KIND	RON		O	WI03	2013	4/24/2013	8212124
	KING	JEFF		D	SC01	2013	3/11/2013	8209962
HONORABLE	KING	PETER T.		A	NY02	2013	7/18/2013	8212617
HONORABLE	KING	PETER T.		O	NY02	2013	5/15/2013	8212125
HONORABLE	KING	STEVE		A	IA04	2013	6/14/2013	8212298
HONORABLE	KING	STEVE		O	IA04	2013	5/15/2013	8212126
	KINGSLEY	KENT EASTON		O	GA03	2013	12/6/2012	8209508
HONORABLE	KINGSTON	JACK		O	GA01	2013	5/15/2013	8212103
HONORABLE	KINZINGER	ADAM		O	IL16	2013	5/15/2013	8212104
HONORABLE	KIRKPATRICK	ANN		O	AZ01	2013	5/9/2013	8212105
HONORABLE	KISSELL	LAWRENCE WEBB		T	NC08	2013	1/16/2013	8209672
HONORABLE	KLINE	JOHN		O	MN02	2013	5/14/2013	8212106
	KONETCHY	PETER D.		O	MI04	2013	1/2/2014	8213764
	KONIZ	GARY L.		D	FL04	2013	2/13/2013	8209879
	KOUTOUJIAN	PETER J.		X	MA05	2013	6/20/2013	9103161
	KOUTOUJIAN	PETER J.		O	MA05	2013	9/16/2013	8213114
	KRAUSE	JOEL AUGUST		D	TX26	2013	11/25/2013	8213547
	KRAUSE	JOHN E.		D	FL01	2013	10/30/2013	8213364
	KRINKIE	PHILIP B.		O	MN06	2013	9/30/2013	8213160
	KUCHAR	FRANK CHARLES		D	TX06	2013	6/26/2013	8212462
	KUCHAR	FRANK CHARLES		O	TX06	2013	8/21/2012	8213015
HONORABLE	KUCINICH	DENNIS J.		T	OH10	2013	1/31/2013	8209749
	KUHN	JOHN		O	SC01	2013	2/21/2013	8209896
	KUHNLE	JUSTIN JAMES		D	IN03	2013	10/24/2013	8213322
	KURZON	JEFFREY MEAD		O	NY07	2013	5/23/2013	8210803
HONORABLE	KUSTER	ANN M.		O	NH02	2013	5/23/2013	9103076
HONORABLE	LABRADOR	RAUL R.		O	ID01	2013	5/7/2013	9102896
	LAEKE	ABEL GEBRE		D	CO03	2013	5/21/2013	8210757
DR.	LAFERLA	JOHN JAMES		O	MD01	2013	8/5/2013	8212794
HONORABLE	LAMALFA	DOUG		O	CA01	2013	5/15/2013	9102897
	LAMBERT	GARY		O	NH02	2013	10/4/2013	8213185
HONORABLE	LAMBORN	DOUG		O	CO05	2013	5/15/2013	9102898
HONORABLE	LANCE	LEONARD		X	NJ07	2013	5/10/2013	8210324
HONORABLE	LANCE	LEONARD		O	NJ07	2013	8/14/2013	8212963
HONORABLE	LANDRY	JEFFREY MARTIN		T	LA03	2013	1/31/2013	8209757
	LANE	CHARLOTTE R.		O	WV02	2013	7/26/2013	8212717
HONORABLE	LANGEVIN	JAMES R.		O	RI02	2013	5/5/2013	9102899
HONORABLE	LANKFORD	JAMES		A	OK05	2013	12/2/2013	8213577
HONORABLE	LANKFORD	JAMES		A	OK05	2013	8/2/2013	8212761
HONORABLE	LANKFORD	JAMES		O	OK05	2013	5/15/2013	9102900
	LARA	ROXANNE		X	NM02	2013	11/6/2013	8213414
	LARKIN	TIMOTHY EDWARD		O	SC01	2013	2/27/2013	8209897
HONORABLE	LARSEN	RICK		O	WA02	2013	5/15/2013	9102901
HONORABLE	LARSON	JOHN B.		O	CT01	2013	5/15/2013	9102902
HONORABLE	LATHAM	TOM		O	IA03	2013	5/15/2013	9102903
HONORABLE	LATOURETTE	STEVEN C.		T	OH14	2013	4/9/2013	9102253
HONORABLE	LATTA	ROBERT E.		O	OH05	2013	5/13/2013	9102904
	LEACH	DAYLIN B.		X	PA13	2013	5/16/2013	8210455
	LEACH	DAYLIN B.		O	PA13	2013	6/17/2013	8212322
	LEACH	RONALD ALLEN		O	KY02	2013	5/2/2013	8210802
HONORABLE	LEE	BARBARA		O	CA13	2013	5/15/2013	9102905
	LEE	JOHNNY		W	CA19	2013	10/18/2013	8213247
	LEVEY	MELVIN		O	CA16	2013	12/4/2013	8213607
HONORABLE	LEVIN	SANDER M.		O	MI09	2013	5/15/2013	9102906
HONORABLE	LEWIS	JERRY		T	CA41	2013	2/1/2013	8209794
	LEWIS	JOHN		O	MT00	2013	9/30/2013	8213161
HONORABLE	LEWIS	JOHN		X	GA05	2013	5/22/2013	8210698
HONORABLE	LEWIS	JOHN		A	GA05	2013	8/22/2013	8213034
HONORABLE	LEWIS	JOHN		O	GA05	2013	8/15/2013	8212968
	LIEBERMAN	RICHARD DEAN		D	LA06	2013	4/10/2013	8210113
	LILIENTHAL	SAL STEPHEN ROSS		D	CT05	2013	7/1/2013	8212463
	LILIENTHAL	SAL STEPHEN ROSS		O	CT05	2013	10/30/2013	8213358
	LIMEHOUSE	HARRY (CHIP)	III	O	SC01	2013	4/17/2013	8210121
	LINDSEY	EDWARD H.	JR.	O	GA11	2013	5/23/2013	8210777
	LINTHICUM	DENNIS BRADLEY		X	OR02	2013	12/9/2013	8213669
HONORABLE	LIPINSKI	DANIEL		O	IL03	2013	5/15/2013	9102907
HONORABLE	LOBIONDO	FRANK A.		X	NJ02	2013	5/9/2013	8210267
HONORABLE	LOBIONDO	FRANK A.		O	NJ02	2013	7/31/2013	8212728
HONORABLE	LOEBSACK	DAVID		O	IA02	2013	5/14/2013	9102908
	LOFGREN	MARK S.		A	IA02	2013	11/15/2013	8213488
	LOFGREN	MARK S.		A	IA02	2013	11/21/2013	8213518
	LOFGREN	MARK S.		O	IA02	2013	11/1/2013	8213403
HONORABLE	LOFGREN	ZOE		O	CA19	2013	5/15/2013	9102909
	LOGUE	DANIEL		O	CA03	2013	12/18/2013	8213687
HONORABLE	LONG	BILLY		A	MO07	2013	7/10/2013	8212511
HONORABLE	LONG	BILLY		O	MO07	2013	5/15/2013	9102910
	LONG	MARTIN		O	MA05	2013	9/18/2013	8213125
	LOVE	MIA (LUDMYA)		O	UT04	2013	5/23/2013	9102772
HONORABLE	LOWENTHAL	ALAN S.		O	CA47	2013	5/13/2013	9102911
HONORABLE	LOWEY	NITA M.		X	NY17	2013	5/17/2013	8210545
HONORABLE	LOWEY	NITA M.		O	NY17	2013	8/6/2013	8212762
	LOWRY	ROBERT CHARLES		X	TX23	2013	5/22/2013	8210730
	LOWRY	ROBERT CHARLES		O	TX23	2013	7/1/2013	8212443
HONORABLE	LUCAS	FRANK D.		O	OK03	2013	5/15/2013	9102912
HONORABLE	LUETKEMEYER	BLAINE		O	MO03	2013	5/6/2013	9102913
HONORABLE	LUJAN	BEN RAY		O	NM03	2013	5/14/2013	9102914
HONORABLE	LUJAN GRISHAM	MICHELLE		O	NM01	2013	5/15/2013	8212081
HONORABLE	LUMMIS	CYNTHIA M.		X	WY00	2013	5/22/2013	8210699
HONORABLE	LUMMIS	CYNTHIA M.		O	WY00	2013	5/17/2013	9102915
HONORABLE	LUNGREN	DANIEL E.		T	CA03	2013	1/22/2013	8209697
HONORABLE	LYNCH	STEPHEN F.		O	MA08	2013	5/15/2013	9102916
	MACDOUGALL	EDWARD P.		O	FL26	2013	5/16/2013	8210806
	MACFARLANE	MICHAEL		O	KY03	2013	11/15/2013	8213489
HONORABLE	MACK	CONNIE		X	FL14	2013	2/7/2013	8209854
HONORABLE	MACK	CONNIE		T	FL14	2013	3/26/2013	8210039
HONORABLE	MAFFEI	DANIEL B.		O	NY24	2013	5/15/2013	9102927
	MAGEE	ERIN KENT		D	FL25	2013	7/2/2013	8212464
	MAGUIRE	ANDY		W	NJ05	2013	6/28/2013	8212467
	MAGUIRE	ANDY		X	NJ05	2013	6/4/2013	9103141
	MAHN	DANIEL TODD		W	MO08	2013	4/17/2013	8210127
HONORABLE	MALONEY	CAROLYN B.		O	NY12	2013	5/15/2013	9102928
HONORABLE	MALONEY	SEAN PATRICK		G	NY18	2013	5/14/2013	8210400
HONORABLE	MALONEY	SEAN PATRICK		O	NY18	2013	5/15/2013	9103082
HONORABLE	MANZULLO	DONALD A.		X	IL16	2013	2/20/2013	8209877
HONORABLE	MANZULLO	DONALD A.		T	IL16	2013	2/11/2013	8209833
HONORABLE	MARCHANT	KENNY		X	TX24	2013	4/18/2013	8210124
HONORABLE	MARCHANT	KENNY		A	TX24	2013	10/10/2013	8213239
HONORABLE	MARCHANT	KENNY		O	TX24	2013	8/13/2013	8212951
	MARCHBANKS	JAMES NEAL		D	TX19	2013	6/28/2013	8212465
	MARCHBANKS	JAMES NEAL		O	TX19	2013	10/25/2013	8213357
	MARGOLIES	MARJORIE		X	PA13	2013	7/1/2013	8212452
	MARGOLIES	MARJORIE		O	PA13	2013	9/23/2013	8213134
HONORABLE	MARINO	TOM		O	PA10	2013	5/15/2013	9102930
HONORABLE	MARKEY	EDWARD J.		O	MA05	2013	5/15/2013	9102931
	MARSELUS	REGINALD W.		D	KS03	2013	2/8/2013	8209846
HONORABLE	MASSIE	THOMAS		O	KY04	2013	5/15/2013	9102932
HONORABLE	MATHESON	JIM		O	UT04	2013	5/15/2013	9102933
DR.	MATHIS	CHAD		O	AL06	2013	12/11/2013	8213657
HONORABLE	MATSUI	DORIS O.		O	CA06	2013	5/15/2013	9102934
	MCALEER	DONNA		O	UT01	2013	11/20/2013	8213519
	MCCALL	BRIAN MATTHEW		O	TX21	2013	5/22/2013	8210804
	MCCALLUM	JOHN		O	GA01	2013	12/20/2013	8213711
HONORABLE	MCCARTHY	CAROLYN		O	NY04	2013	5/15/2013	9102917
HONORABLE	MCCARTHY	KEVIN		O	CA23	2013	5/15/2013	9102918
HONORABLE	MCCAUL	MICHAEL T.		A	TX10	2013	8/15/2013	8212967
HONORABLE	MCCAUL	MICHAEL T.		X	TX10	2013	4/30/2013	8210178
HONORABLE	MCCAUL	MICHAEL T.		O	TX10	2013	8/13/2013	8212876
	MCCLELLAND	ERIN		O	PA12	2013	5/23/2013	9103135
HONORABLE	MCCLINTOCK	TOM		O	CA04	2013	5/15/2013	9102919
HONORABLE	MCCOLLUM	BETTY		O	MN04	2013	5/15/2013	9102920
	MCCOY	PETER MICHAEL	JR.	O	SC01	2013	3/13/2013	8209975
	MCCRAY	JOSEPH	SR.	O	CA06	2013	4/15/2013	8210805
