Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
	LABATE	STEPHEN A.		O	NY03	2012	7/5/2012	8208461
	LANDRIEU	GARY C.		O	LA02	2012	12/21/2012	8209592
	LATANICH	GARY ANDREW		O	AR01	2012	1/23/2012	8207907
	LAWSON	ALFRED J.	JR.	O	FL02	2012	5/2/2012	8208967
	LEE	CHAD		O	WI02	2012	4/18/2012	8208190
	LEVENE	ALLAN		D	GA11	2012	2/29/2012	8207713
HONORABLE	LEVIN	SANDER		O	MI12	2012	5/15/2012	8205551
HONORABLE	LEWIS	JERRY		O	CA41	2012	5/9/2012	9102107
	LLOP	WILLIAM		O	GA11	2012	5/11/2012	8208369
HONORABLE	LOEBSACK	DAVID		O	IA02	2012	5/23/2012	8205578
	LOVELESS	JOSHUA		D	TX03	2012	1/22/2013	8209707
HONORABLE	LUJAN	BEN RAY		O	NM03	2012	5/15/2012	8205572
	MAFFEI	DANIEL B.		O	NY25	2012	5/23/2012	8208670
	MAGGI	LAWRENCE OWEN		O	PA18	2012	5/16/2012	8209001
HONORABLE	MARCHANT	KENNY		X	TX24	2012	5/14/2012	8206862
	MARCIN	DANIEL		O	MI12	2012	2/29/2012	8208210
	MARCOCCIO	ROBERT JOSEPH		D	PA04	2012	5/23/2012	8206176
	MARGOLIN	BRUCE		O	CA33	2012	5/11/2012	8208362
HONORABLE	MARINO	TOM		O	PA10	2012	8/13/2012	8207470
	DAUGHERTY	RICHARD D.		O	PA15	2012	5/23/2012	8208602
HONORABLE	DAVIS	GEOFF		O	KY04	2012	4/25/2012	8205425
	DE LA PAZ	DAVID WILLIAM		W	TX33	2012	5/23/2012	8206949
HONORABLE	DEFAZIO	PETER A.		O	OR04	2012	5/9/2012	8205427
	DELANEY	JOHN K.		A	MD06	2012	12/20/2012	8209587
HONORABLE	DENT	CHARLES W.		X	PA15	2012	5/15/2012	8206869
HONORABLE	DEUTCH	THEODORE E.		A	FL19	2012	6/29/2012	8206493
HONORABLE	DIAZ-BALART	MARIO		O	FL21	2012	5/11/2012	8205433
	DILLARD	COURTNEY L.	SR.	D	GA04	2012	5/29/2012	8206167
	DOBSON	MELISSA K.		W	NY23	2012	7/16/2012	8206687
HONORABLE	DOLD	ROBERT J.		O	IL10	2012	5/15/2012	8205437
HONORABLE	DREIER	DAVID		X	CA26	2012	6/19/2012	8206936
HONORABLE	DREIER	DAVID		O	CA26	2012	7/11/2012	8206507
	DUCKWORTH	L. TAMMY		A	IL08	2012	1/7/2013	8209632
	EDWARDS	CHRISTOPHER		O	NV01	2012	3/14/2012	8208021
	EHRLICH	JESSICA		X	FL13	2012	5/15/2012	8207057
	EICHNER	DAVID MICHAEL "IKE"		D	WA06	2012	4/23/2012	8207738
	EIDEN	RICHARD JOHN		O	CA49	2012	5/2/2012	8208144
	ELLIOTT	PAUL SIDNEY		O	FL12	2012	10/9/2012	8209089
	ESPAILLAT	ADRIANO		O	NY13	2012	6/1/2012	8208702
	FALVEY	JAMES M.		W	IL03	2012	4/5/2012	8206950
HONORABLE	FARENTHOLD	BLAKE		A	TX27	2012	10/16/2013	8213227
HONORABLE	FARENTHOLD	BLAKE		O	TX27	2012	8/16/2012	8207563
HONORABLE	FITZPATRICK	MICHAEL G.		X	PA08	2012	5/24/2012	8206893
	FLANEGAN	CHARLES (CHIP)		O	GA03	2012	5/23/2012	8208423
	FORIEST	ANTHONY E.		O	NC06	2012	4/11/2012	8208082
HONORABLE	FORTENBERRY	JEFF		O	NE01	2012	5/15/2012	8205455
	FREEMAN	GLENN M.		O	NE02	2012	5/9/2012	8208343
HONORABLE	FRELINGHUYSEN	RODNEY P.		R	NJ11	2012	9/27/2012	8209035
HONORABLE	FRELINGHUYSEN	RODNEY P.		O	NJ11	2012	5/11/2012	8205459
	GALDO	JOSEPH F.	JR.	O	VA11	2012	9/12/2012	8208295
	GANEY	PATRICK		W	MN02	2012	5/23/2012	8206952
	GARCIA	DOMINGO ALBERTO		O	TX33	2012	5/9/2012	8208342
HONORABLE	GERLACH	JIM		O	PA06	2012	5/15/2012	8205470
HONORABLE	GOHMERT	LOUIE		A	TX01	2012	11/5/2012	8209409
	GONZALEZ	EDDIE		O	FL21	2012	8/3/2012	8208522
HONORABLE	GOSAR	PAUL A.		O	AZ01	2012	6/14/2012	8206333
	GRANDE	BETTE		O	ND00	2012	6/13/2012	8208174
HONORABLE	GREEN	AL		A	TX09	2012	7/6/2012	8206508
HONORABLE	GRIJALVA	RAUL M.		A	AZ07	2012	5/14/2012	8205478
HONORABLE	GRIJALVA	RAUL M.		A	AZ07	2012	6/29/2012	8206495
HONORABLE	GRIMM	MICHAEL G.		A	NY13	2012	5/18/2012	8205480
	HALL	DENNIS M.		O	WI02	2012	7/25/2012	8208512
HONORABLE	HALL	RALPH M.		O	TX04	2012	5/10/2012	8205483
	HALVORSON	DEBORAH L.		O	IL02	2012	1/7/2013	8209635
HONORABLE	HANNA	RICHARD L.		X	NY24	2012	5/14/2012	8206859
	HEADRICK	MARY MARGARET		O	TN03	2012	3/26/2012	8208202
	HECK	DENNIS LYNN		O	WA10	2012	5/23/2012	8208869
	HEDGE	W.A. (BILL)		D	MO06	2012	7/13/2012	8206686
	HERNANDEZ	ANTHONY J.		O	MN04	2012	5/24/2012	8208870
	DIAZ	JONATHAN FRANK LAS		D	GU00	2012	11/26/2012	8209482
HONORABLE	DICKS	NORMAN D.		O	WA06	2012	5/14/2012	8205435
	DIETERICH	ROBERT J.		O	NY21	2012	5/17/2012	8208416
	DIXON	TIMOTHY D.		O	TN08	2012	7/10/2012	8208474
HONORABLE	DOGGETT	LLOYD		O	TX25	2012	8/10/2012	8207476
HONORABLE	DONNELLY	JOE		O	IN02	2012	4/30/2012	8205438
	DOYLE	BRIAN L.		O	SC03	2012	4/12/2012	8208080
	DUVAL	CANDACE		O	TX21	2012	5/9/2012	8208340
	ELLIOTT	PAUL SIDNEY		X	FL12	2012	7/12/2012	8207090
HONORABLE	ELLISON	KEITH		O	MN05	2012	4/25/2012	8205442
	ESTES	ROBERT BENJAMINE	I	O	MS01	2012	4/23/2012	8208106
HONORABLE	FARR	SAM		O	CA17	2012	5/15/2012	8205450
	FAUGHT	GEORGE E.		O	OK02	2012	9/20/2012	8208747
	FLEMMING	STANLEY L. K.		O	WA10	2012	8/29/2012	8207811
	GARCIA	JUAN ELIEL		O	FL20	2012	6/18/2012	8208438
HONORABLE	GARRETT	SCOTT		O	NJ05	2012	5/15/2012	8205463
	GEMMA	ANTHONY P.		O	RI01	2012	8/9/2012	8208527
	GERSON	DAVID ADAM		O	MN02	2012	7/2/2012	8208460
HONORABLE	GIFFORDS	GABRIELLE		X	AZ08	2012	4/27/2012	8207046
	GONZALEZ	EDDIE		D	FL21	2012	3/14/2012	8207692
	GOODALE	TROY CHRISTOPHER		O	TN02	2012	10/12/2012	8209153
	GOULD	RON		O	AZ04	2012	5/31/2012	8208703
HONORABLE	GOWDY	TREY		O	SC04	2012	5/9/2012	8205468
HONORABLE	GRANGER	KAY		O	TX12	2012	8/2/2012	8206796
	GRANT	DANIEL FRANK		O	GA14	2012	6/27/2012	8208949
HONORABLE	GRIFFITH	H. MORGAN		O	VA09	2012	5/11/2012	8205476
HONORABLE	GRIMM	MICHAEL G.		O	NY13	2012	5/15/2012	8205479
	GUILD	TOM		O	OK05	2012	10/18/2012	8209225
HONORABLE	GUTIERREZ	LUIS V.		X	IL04	2012	5/14/2012	8206858
HONORABLE	HAHN	JANICE		O	CA36	2012	5/15/2012	8205484
HONORABLE	HANNA	RICHARD L.		O	NY24	2012	8/13/2012	8207468
	HARRIS	NAPOLEON B.	III	O	IL02	2012	2/28/2013	8209925
	HASNER	ADAM		O	FL22	2012	5/15/2012	8208568
HONORABLE	HASTINGS	DOC		O	WA04	2012	5/11/2012	8205489
HONORABLE	HAYWORTH	NAN A. S.		O	NY19	2012	5/22/2012	8205491
	HEALY-ABRAMS	JOYCE		O	OH07	2012	5/21/2012	8208368
	HENSLEY	TERESA		O	MO04	2012	4/6/2012	8208201
HONORABLE	HERRERA BEUTLER	JAIME		O	WA03	2012	5/11/2012	8205362
HONORABLE	HIGGINS	BRIAN		O	NY27	2012	4/25/2012	8205496
HONORABLE	HIMES	JAMES A.		A	CT04	2012	9/12/2012	8208305
	HOLLIST	SETH JEWEL		D	TX32	2012	5/11/2012	8206174
HONORABLE	HONDA	MICHAEL M.		O	CA15	2012	5/10/2012	8205502
HONORABLE	HOYER	STENY H.		O	MD05	2012	5/15/2012	9102105
	HUBER	ERNEST		D	WA08	2012	3/1/2012	8207701
	HUFFMAN	JARED		A	CA06	2012	12/20/2012	8209571
HONORABLE	HUNTER	DUNCAN		O	CA52	2012	5/15/2012	8205508
HONORABLE	ISSA	DARRELL E.		A	CA49	2012	6/18/2013	9103175
DR.	JOHNSON	EVA CHRISTINE		D	CA42	2012	2/23/2012	8207705
	KALLGREN	CYNTHIA		O	MI12	2012	6/18/2012	8208440
HONORABLE	KELLY	MIKE		O	PA03	2012	8/10/2012	8207479
	KIM	JUSTIN SUNG-SUP		O	CA31	2012	5/10/2012	8208350
	KING	GARY W.		O	LA01	2012	11/7/2012	8209424
HONORABLE	KING	STEVE		X	IA05	2012	5/17/2012	8206900
	KREEGEL	PAIGE		O	FL19	2012	10/18/2012	8209227
HONORABLE	KUCINICH	DENNIS J.		O	OH10	2012	5/15/2012	8205537
	LAMARE	DENNIS		O	NH02	2012	5/23/2012	8208871
HONORABLE	LATOURETTE	STEVEN C.		O	OH14	2012	5/14/2012	8205544
	LEE	JOHNNY		O	CA19	2012	9/25/2012	8208832
	LEE	KENNETH W.		O	PA04	2012	4/2/2012	8208052
	LI	EVELYN		O	CA17	2012	5/9/2012	8208352
HONORABLE	LOFGREN	ZOE		O	CA16	2012	5/15/2012	8205568
	LONG	CHRISTOPHER JOHN		O	OH03	2012	10/15/2012	8209155
	MAFFEI	DANIEL B.		A	NY25	2012	12/20/2012	8209572
	MANSIUS	MARK ANDERSON		O	TX14	2012	2/27/2012	8207968
HONORABLE	MCCAUL	MICHAEL T.		O	TX10	2012	8/9/2012	8206984
HONORABLE	MCCOTTER	THADDEUS		O	MI11	2012	5/15/2012	8205591
	MCEACHRON	RYAN		O	CA08	2012	5/14/2012	8208581
HONORABLE	MCMORRIS RODGERS	CATHY		O	WA05	2012	5/16/2012	8205652
	MEYER	CHARLES B.		O	TX36	2012	10/11/2012	8209158
HONORABLE	MICHAUD	MICHAEL H.		O	ME02	2012	5/7/2012	8205601
HONORABLE	MILLER	BRAD		A	NC13	2012	5/16/2012	8205605
HONORABLE	MILLER	CANDICE S.		O	MI10	2012	5/9/2012	8205606
HONORABLE	MILLER	JEFF		O	FL01	2012	5/15/2012	8205603
	MOODY	IAN		D	WA05	2012	10/3/2012	8209072
	MOORE	GARY		O	KY04	2012	4/26/2012	8208133
	MOULTRIE	ANNE JACOBS		W	NY18	2012	8/22/2012	8209032
	MULLEN	BRENDAN		O	IN02	2012	5/23/2012	9101975
	MUNNO	CLEMENT F.		O	NC02	2012	5/2/2012	8208151
HONORABLE	NAPOLITANO	GRACE F.		O	CA38	2012	5/9/2012	8205613
	NEWTON	MATTHEW DENNIS		D	NC12	2012	10/11/2012	8209167
HONORABLE	NORTON	ELEANOR HOLMES		O	DC00	2012	4/30/2012	8205618
	NUCIFORO	ANDREA F.	JR.	O	MA01	2012	8/30/2012	8207814
HONORABLE	NUNES	DEVIN		A	CA21	2012	5/18/2012	8205642
	OLSON	JOHN RICHARD		O	OK01	2012	5/23/2012	8208651
HONORABLE	PALAZZO	STEVEN M.		O	MS04	2012	5/14/2012	8205625
	PAREJA	CHRISTOPHER JAMES		O	CA15	2012	3/8/2012	8207979
	PARKER	ERIC		D	CA23	2012	4/11/2012	8207677
	PAYNE	DONALD M.	JR.	A	NJ10	2012	5/7/2013	8210238
	PERKINSON	HARRY EBIFF	JR.	O	PA04	2012	3/1/2012	8207974
	PETERS	ALVIN L.		O	FL02	2012	11/1/2012	8209395
	PETERS	SCOTT HARVEY		A	CA52	2012	9/10/2013	8213106
	PETERS	SCOTT HARVEY		O	CA52	2012	5/14/2012	8208570
HONORABLE	PIERLUISI	PEDRO R.		O	PR00	2012	5/15/2012	8205635
	PILLICH	CONNIE		W	OH01	2012	10/18/2012	8209297
	PINKERTON	JOHN		O	CA08	2012	6/4/2012	8208653
	PLUMMER	JASON		O	IL12	2012	5/17/2012	8208419
	POCAN	MARK WILLIAM		A	WI02	2012	12/28/2012	8209597
	PORTANTINO	ANTHONY J.		O	CA29	2012	5/21/2012	8208402
	PORTERFIELD	KAREN		O	WA08	2012	9/10/2012	8208301
	RADEL	TREY		A	FL14	2012	11/7/2012	8209425
HONORABLE	RAHALL	NICK J.	II	O	WV03	2012	7/16/2012	8206599
HONORABLE	RANGEL	CHARLES B.		A	NY15	2012	10/2/2012	8209054
	DAVIS	RODNEY		O	IL13	2012	6/20/2012	8208447
	DEL CASTILLO	RAFAEL GOODWIN		O	HI02	2012	8/22/2012	8208555
	DEMINGS	VALDEZ B.		O	FL08	2012	5/23/2012	8208862
HONORABLE	DESJARLAIS	SCOTT		O	TN04	2012	5/14/2012	8205431
	DIGGS	WILLIAM PARNELL		O	SC07	2012	7/3/2012	8208173
	DIGGS	WILLIAM PARNELL		T	SC07	2012	12/20/2012	8209604
	DOUGHERTY	JAMES SAMPSON		O	TX02	2012	5/4/2012	8208142
	DOYLE	JACK		O	CA52	2012	5/9/2012	8208338
HONORABLE	DOYLE	MICHAEL F.		O	PA14	2012	5/15/2012	8205439
	DURAN	ROBERT		O	CA27	2012	5/9/2012	8208339
HONORABLE	EDWARDS	DONNA F.		O	MD04	2012	5/11/2012	8205441
	EICHENBAUM	DAN		O	NC11	2012	6/4/2012	8208701
HONORABLE	EMERSON	JO ANN		O	MO08	2012	5/16/2012	8205445
HONORABLE	ESHOO	ANNA G.		O	CA14	2012	4/27/2012	8205447
	FALCONE	VIVANNE C.		D	NY02	2012	8/17/2012	8208765
HONORABLE	FARENTHOLD	BLAKE		X	TX27	2012	5/15/2012	8206891
	FERRER RIOS	HECTOR J.		W	PR00	2012	11/2/2012	8209402
	FIELDS	CHRIS		O	MN05	2012	6/5/2012	8208711
HONORABLE	FITZPATRICK	MICHAEL G.		O	PA08	2012	6/6/2012	8206198
HONORABLE	FORTENBERRY	JEFF		A	NE01	2012	7/17/2012	8206678
	FORTENBERRY	KENNETH HALE		W	NC10	2012	10/18/2012	8209288
	FUEHR	BOB		O	UT04	2012	3/5/2012	8208098
HONORABLE	GARAMENDI	JOHN		O	CA10	2012	5/15/2012	8205461
	GARCIA	JOSE (JOE) ANTONIO		A	FL25	2012	1/7/2013	8209634
	GAY	JOHN RAYMOND		O	TX14	2012	5/11/2012	8208347
	GEMMA	ANTHONY P.		X	RI01	2012	6/26/2012	8207089
HONORABLE	GIBBS	BOB		O	OH18	2012	5/10/2012	8205464
	GIN	MIKE		W	CA36	2012	10/17/2012	8209289
HONORABLE	GINGREY	PHIL		X	GA11	2012	6/19/2012	8206937
	GOLNIK	JONATHAN A.		O	MA03	2012	3/26/2012	8208204
	GULLESON	PAMELA		O	ND00	2012	5/14/2012	8208561
HONORABLE	GUTIERREZ	LUIS V.		O	IL04	2012	8/13/2012	8207477
	HALL	CLARK MADISON		O	AR01	2012	5/24/2012	8208607
HONORABLE	HANABUSA	COLLEEN W.		O	HI01	2012	5/15/2012	8205485
	HARRINGTON	KAREN		O	FL23	2012	6/8/2012	8208906
HONORABLE	HARTZLER	VICKY		O	MO04	2012	5/15/2012	8205488
	HASKELL	KURT RICHARD		O	MI07	2012	5/24/2012	8208868
	HEILESON	MARVIN CHARLES		O	ID02	2012	6/8/2012	8208907
	HERNANDEZ	DAVID R.		O	CA29	2012	4/25/2012	8208131
HONORABLE	HIMES	JAMES A.		X	CT04	2012	7/23/2012	8206940
	HINDMAN	GEORGE WILLIAM		O	TX17	2012	5/31/2012	8208704
HONORABLE	HOCHUL	KATHLEEN C.		O	NY26	2012	5/14/2012	8205498
	HOUSE	JOHN M.		O	GA02	2012	4/10/2012	8208209
	HOWARD	JOHN WHITMAN	III	D	MN03	2012	4/10/2012	8207700
	HUDAK	WILLIAM JOHN	JR.	W	MA06	2012	10/17/2012	8209292
	HUTCHINSON	TOI		X	IL02	2012	1/11/2013	8209653
	HUTCHINSON	TOI		O	IL02	2012	2/4/2013	8209805
	JACKSON	DUANE		A	NY19	2012	4/11/2012	8208194
	JACKSON	SHANELLE M.		D	MI13	2012	4/18/2012	8207703
	JACOBS	KRISTIN		D	FL22	2012	2/24/2012	8207704
	JENERETTE	KATHERINE		O	SC07	2012	5/9/2012	8208349
HONORABLE	MCCAUL	MICHAEL T.		X	TX10	2012	5/3/2012	8206849
	MCGOWAN	TERRENCE		O	NJ04	2012	5/11/2012	8208359
HONORABLE	MCKINLEY	DAVID B.		A	WV01	2012	7/2/2012	9102215
	MCLAUGHLIN	JOSEPH		O	NY16	2012	10/16/2012	8209207
	MENG	GRACE		O	NY06	2012	9/27/2012	8208939
	MORRIS	BRAD		O	MS01	2012	5/21/2012	8208583
	MURPHY	MARK		X	NY11	2012	5/22/2012	8207085
	MURPHY	PATRICK		X	FL18	2012	5/14/2012	8207054
	NIEVES	MIGUEL A.		D	FL09	2012	9/26/2012	8209031
	NOLTE	GERALD		O	MO05	2012	10/24/2012	8209321
	OBAGI	ZEIN ELABDINE	JR.	O	CA33	2012	9/27/2012	8208940
	PACE	SALVATORE	II	O	CO03	2012	5/23/2012	8208679
HONORABLE	PAUL	RON		O	TX14	2012	5/14/2012	8205628
	PENALOSA	JOSE		O	AZ07	2012	5/17/2012	8208418
	PERKINS	CHRISTOPHER SCOTT		O	VA11	2012	10/17/2012	8209220
HONORABLE	PERLMUTTER	ED		X	CO07	2012	5/15/2012	8206872
HONORABLE	PERLMUTTER	ED		O	CO07	2012	8/3/2012	8206803
	PERRAS	NELSOIN DAVID		W	GA07	2012	10/5/2012	8209079
	PESTKA	STEVE		O	MI03	2012	5/23/2012	8208822
	PETERS	SCOTT HARVEY		A	CA52	2012	2/25/2013	8209892
	PHELPS	DRAPER S.		O	MD03	2012	2/8/2012	8207939
	PHILLIPS	JAMES DIXON		W	VA07	2012	10/11/2012	8209173
HONORABLE	POE	TED		O	TX02	2012	5/15/2012	8205638
HONORABLE	RANGEL	CHARLES B.		O	NY15	2012	5/15/2012	8205643
	RANKIN	SAM		O	MT00	2012	5/18/2012	8208404
HONORABLE	REICHERT	DAVID G.		O	WA08	2012	5/15/2012	8205646
HONORABLE	RICHMOND	CEDRIC L.		X	LA02	2012	5/22/2012	8206914
HONORABLE	RICHMOND	CEDRIC L.		X	LA02	2012	7/23/2012	8206939
	RIGHTS	THEODORE HAROLD		O	MO06	2012	2/27/2012	8208181
	ROGERS	LAKESHA D.		O	TX22	2012	4/25/2012	8208126
HONORABLE	ROHRABACHER	DANA		O	CA46	2012	5/10/2012	8205655
	ROSA	DAVID LOUIS		O	TX20	2012	5/7/2012	8208318
	ROYS	KELDA HELEN		O	WI02	2012	1/16/2013	8209680
	RULE	HERB		O	AR02	2012	5/24/2012	8208376
HONORABLE	RUSH	BOBBY L.		O	IL01	2012	7/12/2012	8206601
HONORABLE	RYAN	TIM		X	OH17	2012	5/15/2012	8206980
HONORABLE	SABLAN	GREGORIO KILILI C.		O	MP00	2012	5/7/2012	8205666
	SALMON	MATTHEW JAMES		O	AZ05	2012	10/26/2012	8209367
HONORABLE	SANCHEZ	LORETTA		O	CA47	2012	5/15/2012	8205668
	SCHLINGENSIEPEN	TOBIAS		O	KS02	2012	7/5/2012	8208466
HONORABLE	SCHMIDT	JEAN		O	OH02	2012	5/15/2012	8205672
HONORABLE	SCHWARTZ	ALLYSON Y.		O	PA13	2012	5/15/2012	8205675
	SCHWARTZ	DANIEL M.		O	NV04	2012	11/7/2012	8209428
HONORABLE	SCHWEIKERT	DAVID		O	AZ05	2012	5/15/2012	9102111
	SCOLLO	PHILIP		A	PA10	2012	4/11/2012	8206792
	SEBRING	DANIEL PAUL		O	WI04	2012	7/18/2012	8208499
	SEEGMILLER	F. JAY		O	UT02	2012	4/20/2012	8208118
	SELVAGGI	JOE		O	MA08	2012	7/11/2012	8208479
HONORABLE	SESSIONS	PETE		O	TX32	2012	5/15/2012	9102113
HONORABLE	SEWELL	TERRI A.		X	AL07	2012	5/15/2012	8206920
	SHEARER	PATRICK		W	TX35	2012	5/25/2012	8208797
	SHELLEY	SUSAN		O	CA30	2012	5/11/2012	8208366
	SHOBER	CASSANDRA RANIERI		O	NJ02	2012	5/23/2012	8208377
HONORABLE	SHUSTER	BILL		X	PA09	2012	5/15/2012	8206921
HONORABLE	SMITH	ADAM		O	WA09	2012	5/23/2012	8205688
	SMITH	CLIFFORD J.		O	CA42	2012	4/17/2012	8208093
HONORABLE	SMITH	LAMAR		O	TX21	2012	5/15/2012	8205691
HONORABLE	SOUTHERLAND	STEVE	II	X	FL02	2012	5/24/2012	8206922
	SPEER	RICHARD J.		O	NC02	2012	4/18/2012	8208094
	ST. JOHN	JACK ANDREW	JR.	O	SC03	2012	4/9/2012	8208075
HONORABLE	STEARNS	CLIFF		A	FL06	2012	10/1/2012	8209033
HONORABLE	STEARNS	CLIFF		O	FL06	2012	5/15/2012	8205694
	STEEN	FRED FRANKLIN	II	O	NC08	2012	10/22/2012	8209279
	STEINHOF	DAVID L.		O	MA04	2012	7/25/2012	8208517
	STEINMAN	DAVID WILLIAM		O	CA33	2012	4/23/2012	8208117
	STEPHENS	KEYANTLSON D.		O	GA09	2012	5/31/2012	8208891
	STERNAD	JUSTIN LAMAR		O	FL26	2012	7/16/2012	8208165
	STOPECK	HOWARD		O	GA05	2012	6/13/2012	8208175
HONORABLE	STUTZMAN	MARLIN A.		X	IN03	2012	5/17/2012	8206925
	SUDDUTH	CHERYL		D	CA11	2012	7/23/2012	8206690
	SWALWELL	ERIC MICHAEL		A	CA15	2012	12/26/2012	8209598
	SYKES	WILLIAM STEVE		W	FL06	2012	6/20/2012	8206960
	THIBODEAU	CLAYTON		O	CA42	2012	4/23/2012	8208104
	THOMPSON	FRED		O	OR05	2012	4/18/2012	8208971
	TITUS	DINA		X	NV01	2012	5/22/2012	8207086
	TITUS	DINA		O	NV01	2012	6/11/2012	8208892
	TRAYLOR	EDDIE KAYE		O	TX10	2012	5/4/2012	8208332
	TROTTER	CALEB RANDALL		O	LA02	2012	10/17/2012	8209212
HONORABLE	TSONGAS	NIKI		O	MA05	2012	5/15/2012	8205706
	TYNER	JOEL		O	NY20	2012	5/25/2012	8208681
	VINCENT	RONALD J.		D	MS04	2012	2/10/2012	8207656
	VULLIET	CHARLES FRANCIS	SR.	O	OR02	2012	5/8/2012	8208323
HONORABLE	WALBERG	TIM		X	MI07	2012	5/17/2012	8206928
HONORABLE	WASSERMAN SCHULTZ	DEBBIE		O	FL20	2012	5/10/2012	8205716
	WATERS	MARY		D	MI11	2012	3/14/2012	8207658
HONORABLE	WATERS	MAXINE		X	CA35	2012	5/22/2012	8206929
HONORABLE	WATT	MELVIN L.		A	NC12	2012	8/1/2012	8206800
	WEGNER	KENNETH ALEXANDER		O	NV04	2012	3/28/2012	8208009
	WHITFIELD	HAROLD		O	MO02	2012	7/11/2012	8208481
	WILLIAMS	CLYDE EDWARD	JR.	O	NY15	2012	5/24/2012	8208687
	WILLIAMSON	WALTER JOHN		O	AZ06	2012	7/5/2012	8208468
HONORABLE	YARMUTH	JOHN A.		O	KY03	2012	5/17/2012	8205729
	YEAROUT	RANDALL		O	WA05	2012	8/29/2012	8207817
	ZAMORA	EDWARD ROMERO	JR.	O	TX15	2012	3/7/2012	8207981
	ZIMMANN	ANGELA KAY		O	OH05	2012	6/18/2012	8208443
	MCDERMOTT	GEORGE		O	MD04	2012	3/27/2012	8208002
	MCDONALD	JOHN		O	CA09	2012	5/23/2012	8208875
	MCDOWELL	GARY J.		O	MI01	2012	5/23/2012	8208672
HONORABLE	MCHENRY	PATRICK T.		O	NC10	2012	5/11/2012	8205594
HONORABLE	MOORE	GWEN		O	WI04	2012	5/9/2012	8205608
	MULLIN	MARKWAYNE		O	OK02	2012	5/17/2012	8208417
HONORABLE	MURPHY	CHRISTOPHER S.		O	CT05	2012	5/15/2012	8205610
	MURPHY	PATRICK		O	FL18	2012	6/11/2012	8208888
HONORABLE	NEAL	RICHARD E.		A	MA02	2012	6/13/2012	8206312
	NELSON	TARA E.		O	IN04	2012	4/17/2012	8208113
	OCEGUERA	JOHN		O	NV03	2012	6/6/2012	8208715
	OERTHER	BRIAN DOUGLAS		D	KY04	2012	1/13/2012	8207675
	OLIVERIO	MICHAEL A.	II	W	WV01	2012	10/18/2012	8209295
HONORABLE	OLVER	JOHN W.		O	MA01	2012	5/15/2012	8205623
HONORABLE	OWENS	WILLIAM L.		O	NY23	2012	5/10/2012	8205624
	PATON	JONATHAN		O	AZ01	2012	5/23/2012	8208680
	PAYNE	DONALD M.	JR.	O	NJ10	2012	2/26/2013	8209891
HONORABLE	PETERS	GARY C.		A	MI09	2012	7/26/2012	8206737
HONORABLE	PETERS	GARY C.		O	MI09	2012	5/15/2012	8205634
	PETERS	SCOTT HARVEY		X	CA52	2012	1/4/2013	8209640
	PETTIGREW	WAYNE		O	OK02	2012	4/13/2012	8208115
	PORTER	STEVEN CLARK		O	PA03	2012	4/5/2012	8208054
HONORABLE	POSEY	BILL		O	FL15	2012	5/15/2012	8205639
	POWELL	ERNEST WAYNE		O	VA07	2012	10/11/2012	8209160
HONORABLE	PRICE	TOM		X	GA06	2012	5/14/2012	8206864
	RADEL	TREY		O	FL14	2012	4/2/2012	8208180
	RADEL	TREY		A	FL14	2012	12/12/2012	8209544
	RAILEY	CURTIS MONROE		O	AL01	2012	1/25/2012	8208952
	RAYE	KEVIN L.		O	ME02	2012	5/21/2012	8208405
	REDFIELD	HOLLAND		O	VI00	2012	10/12/2012	8209161
	REED	JAMES E. (JIM)		O	CA01	2012	5/23/2012	8208909
HONORABLE	REHBERG	DENNY		O	MT00	2012	6/20/2012	8206433
	REILLY	CHRISTOPHER B.		O	PA04	2012	2/29/2012	8207964
	RICKS	MICHAEL		W	FL03	2012	10/9/2012	8209080
HONORABLE	RIVERA	DAVID		O	FL25	2012	7/13/2012	8206600
	RIVERS	DONOVAN L.		O	WA07	2012	5/16/2012	8208420
	ROBERTI	DANIEL FRANCIS		X	CT05	2012	7/17/2012	8207091
	RODRIGUES	MIGUEL "MIKE"		O	NV01	2012	7/25/2012	8208516
	RODRIGUEZ	XIOMARA (XIO)		O	NV02	2012	5/11/2012	8208365
HONORABLE	ROGERS	HAROLD		O	KY05	2012	5/15/2012	8205665
HONORABLE	ROGERS	MIKE		O	MI08	2012	5/15/2012	8205654
HONORABLE	ROSS	MIKE		O	AR04	2012	5/9/2012	8205659
	RUIZ	NICHOLAS	III	O	FL07	2012	10/31/2012	8209365
DR.	RUIZ	RAUL		O	CA36	2012	5/11/2012	8208355
HONORABLE	RUSH	BOBBY L.		X	IL01	2012	5/15/2012	8206873
	RUSK	TIMOTHY EDWARD		O	TX24	2012	5/4/2012	8208141
HONORABLE	SARBANES	JOHN P.		O	MD03	2012	5/10/2012	8205669
	SCHANDLBAUER	LEAH CAMPOS		O	AZ09	2012	5/11/2012	9101084
	SCHARER	GENE PAUL		D	AZ08	2012	10/11/2012	8209169
	SCHNELLER	JAMES		O	PA07	2012	7/11/2012	8208478
	SCHOOLEY	TRAVIS		D	PA09	2012	5/23/2012	8206181
HONORABLE	SCHRADER	KURT		O	OR05	2012	5/11/2012	9102110
	SHINAGAWA	NATHAN		O	NY22	2012	5/23/2012	8208666
	SHIRATORI	MILES		O	HI02	2012	5/21/2012	8208586
